window_id,percentile,rank,policy_id,policy_name,semantic_score,theta
22,top20%,7,64527318,reind_6452,0.8461,-4.9931
22,top20%,8,6215172a,reind_6215,0.8418,-5.0
22,top20%,9,ae5b5760,reind_ae5b,0.8363,-5.0
22,top20%,10,f11f0bb5,reind_f11f,0.8229,-5.0
22,top50%,1,366289ca,reind_3662,0.9819,-4.9929
22,top50%,2,9cd9b29f,reind_9cd9,0.9764,-4.9923
22,top50%,3,5c8683b2,reind_5c86,0.9534,-5.0
22,top50%,4,637c6766,reind_637c,0.9164,-4.9936
22,top50%,5,a5faab0b,reind_a5fa,0.8471,-5.0
22,top50%,6,c6739e51,reind_c673,0.8468,-5.0
22,top50%,7,64527318,reind_6452,0.8461,-4.9931
22,top50%,8,6215172a,reind_6215,0.8418,-5.0
22,top50%,9,ae5b5760,reind_ae5b,0.8363,-5.0
22,top50%,10,f11f0bb5,reind_f11f,0.8229,-5.0
22,top60%,1,366289ca,reind_3662,0.9819,-4.9929
22,top60%,2,9cd9b29f,reind_9cd9,0.9764,-4.9923
22,top60%,3,5c8683b2,reind_5c86,0.9534,-5.0
22,top60%,4,637c6766,reind_637c,0.9164,-4.9936
22,top60%,5,a5faab0b,reind_a5fa,0.8471,-5.0
22,top60%,6,c6739e51,reind_c673,0.8468,-5.0
22,top60%,7,64527318,reind_6452,0.8461,-4.9931
22,top60%,8,6215172a,reind_6215,0.8418,-5.0
22,top60%,9,ae5b5760,reind_ae5b,0.8363,-5.0
22,top60%,10,f11f0bb5,reind_f11f,0.8229,-5.0
25,top10%,1,a5faab0b,reind_a5fa,0.9961,-5.0
25,top10%,2,6215172a,reind_6215,0.982,-5.0
25,top10%,3,c6739e51,reind_c673,0.9705,-5.0
25,top10%,4,5c8683b2,reind_5c86,0.9701,-5.0
25,top10%,5,366289ca,reind_3662,0.9683,-4.9929
25,top10%,6,9cd9b29f,reind_9cd9,0.9612,-4.9923
25,top10%,7,637c6766,reind_637c,0.9389,-4.9936
25,top10%,8,64527318,reind_6452,0.8756,-4.9931
25,top20%,1,a5faab0b,reind_a5fa,0.9961,-5.0
25,top20%,2,6215172a,reind_6215,0.982,-5.0
25,top20%,3,c6739e51,reind_c673,0.9705,-5.0
25,top20%,4,5c8683b2,reind_5c86,0.9701,-5.0
25,top20%,5,366289ca,reind_3662,0.9683,-4.9929
25,top20%,6,9cd9b29f,reind_9cd9,0.9612,-4.9923
25,top20%,7,637c6766,reind_637c,0.9389,-4.9936
25,top20%,8,64527318,reind_6452,0.8756,-4.9931
25,top20%,9,a0fcabaf,reind_a0fc,0.8727,-5.0
25,top20%,10,8231da93,reind_8231,0.864,-4.9926
25,top50%,1,a5faab0b,reind_a5fa,0.9961,-5.0
25,top50%,2,6215172a,reind_6215,0.982,-5.0
25,top50%,3,c6739e51,reind_c673,0.9705,-5.0
25,top50%,4,5c8683b2,reind_5c86,0.9701,-5.0
25,top50%,5,366289ca,reind_3662,0.9683,-4.9929
25,top50%,6,9cd9b29f,reind_9cd9,0.9612,-4.9923
25,top50%,7,637c6766,reind_637c,0.9389,-4.9936
25,top50%,8,64527318,reind_6452,0.8756,-4.9931
25,top50%,9,a0fcabaf,reind_a0fc,0.8727,-5.0
25,top50%,10,8231da93,reind_8231,0.864,-4.9926
25,top60%,1,a5faab0b,reind_a5fa,0.9961,-5.0
25,top60%,2,6215172a,reind_6215,0.982,-5.0
25,top60%,3,c6739e51,reind_c673,0.9705,-5.0
25,top60%,4,5c8683b2,reind_5c86,0.9701,-5.0
25,top60%,5,366289ca,reind_3662,0.9683,-4.9929
25,top60%,6,9cd9b29f,reind_9cd9,0.9612,-4.9923
25,top60%,7,637c6766,reind_637c,0.9389,-4.9936
25,top60%,8,64527318,reind_6452,0.8756,-4.9931
25,top60%,9,a0fcabaf,reind_a0fc,0.8727,-5.0
25,top60%,10,8231da93,reind_8231,0.864,-4.9926
26,top10%,1,1999ea44,reind_1999,0.9998,-5.0
26,top10%,2,a5faab0b,reind_a5fa,0.9926,-5.0
26,top10%,3,6215172a,reind_6215,0.9873,-5.0
26,top10%,4,366289ca,reind_3662,0.9754,-4.9929
26,top10%,5,9cd9b29f,reind_9cd9,0.9691,-4.9923
26,top10%,6,5c8683b2,reind_5c86,0.9623,-5.0
26,top10%,7,c6739e51,reind_c673,0.9621,-5.0
26,top10%,8,637c6766,reind_637c,0.9282,-4.9936
26,top20%,1,1999ea44,reind_1999,0.9998,-5.0
26,top20%,2,a5faab0b,reind_a5fa,0.9926,-5.0
26,top20%,3,6215172a,reind_6215,0.9873,-5.0
26,top20%,4,366289ca,reind_3662,0.9754,-4.9929
26,top20%,5,9cd9b29f,reind_9cd9,0.9691,-4.9923
26,top20%,6,5c8683b2,reind_5c86,0.9623,-5.0
26,top20%,7,c6739e51,reind_c673,0.9621,-5.0
26,top20%,8,637c6766,reind_637c,0.9282,-4.9936
26,top20%,9,64527318,reind_6452,0.8614,-4.9931
26,top20%,10,a0fcabaf,reind_a0fc,0.8571,-5.0
26,top50%,1,1999ea44,reind_1999,0.9998,-5.0
26,top50%,2,a5faab0b,reind_a5fa,0.9926,-5.0
26,top50%,3,6215172a,reind_6215,0.9873,-5.0
26,top50%,4,366289ca,reind_3662,0.9754,-4.9929
26,top50%,5,9cd9b29f,reind_9cd9,0.9691,-4.9923
26,top50%,6,5c8683b2,reind_5c86,0.9623,-5.0
26,top50%,7,c6739e51,reind_c673,0.9621,-5.0
26,top50%,8,637c6766,reind_637c,0.9282,-4.9936
26,top50%,9,64527318,reind_6452,0.8614,-4.9931
26,top50%,10,a0fcabaf,reind_a0fc,0.8571,-5.0
26,top60%,1,1999ea44,reind_1999,0.9998,-5.0
26,top60%,2,a5faab0b,reind_a5fa,0.9926,-5.0
26,top60%,3,6215172a,reind_6215,0.9873,-5.0
26,top60%,4,366289ca,reind_3662,0.9754,-4.9929
26,top60%,5,9cd9b29f,reind_9cd9,0.9691,-4.9923
26,top60%,6,5c8683b2,reind_5c86,0.9623,-5.0
26,top60%,7,c6739e51,reind_c673,0.9621,-5.0
26,top60%,8,637c6766,reind_637c,0.9282,-4.9936
26,top60%,9,64527318,reind_6452,0.8614,-4.9931
26,top60%,10,a0fcabaf,reind_a0fc,0.8571,-5.0
27,top10%,1,1999ea44,reind_1999,0.9999,-5.0
27,top10%,2,a5faab0b,reind_a5fa,0.9934,-5.0
27,top10%,3,6215172a,reind_6215,0.9852,-5.0
27,top10%,4,366289ca,reind_3662,0.9727,-4.9929
27,top10%,5,9cd9b29f,reind_9cd9,0.9661,-4.9923
27,top10%,6,5c8683b2,reind_5c86,0.9656,-5.0
27,top10%,7,c6739e51,reind_c673,0.9639,-5.0
27,top10%,8,637c6766,reind_637c,0.9326,-4.9936
27,top20%,1,1999ea44,reind_1999,0.9999,-5.0
27,top20%,2,a5faab0b,reind_a5fa,0.9934,-5.0
27,top20%,3,6215172a,reind_6215,0.9852,-5.0
27,top20%,4,366289ca,reind_3662,0.9727,-4.9929
27,top20%,5,9cd9b29f,reind_9cd9,0.9661,-4.9923
27,top20%,6,5c8683b2,reind_5c86,0.9656,-5.0
27,top20%,7,c6739e51,reind_c673,0.9639,-5.0
27,top20%,8,637c6766,reind_637c,0.9326,-4.9936
27,top20%,9,64527318,reind_6452,0.8672,-4.9931
27,top20%,10,a0fcabaf,reind_a0fc,0.8604,-5.0
27,top50%,1,1999ea44,reind_1999,0.9999,-5.0
27,top50%,2,a5faab0b,reind_a5fa,0.9934,-5.0
27,top50%,3,6215172a,reind_6215,0.9852,-5.0
27,top50%,4,366289ca,reind_3662,0.9727,-4.9929
27,top50%,5,9cd9b29f,reind_9cd9,0.9661,-4.9923
27,top50%,6,5c8683b2,reind_5c86,0.9656,-5.0
27,top50%,7,c6739e51,reind_c673,0.9639,-5.0
27,top50%,8,637c6766,reind_637c,0.9326,-4.9936
27,top50%,9,64527318,reind_6452,0.8672,-4.9931
27,top50%,10,a0fcabaf,reind_a0fc,0.8604,-5.0
27,top60%,1,1999ea44,reind_1999,0.9999,-5.0
27,top60%,2,a5faab0b,reind_a5fa,0.9934,-5.0
27,top60%,3,6215172a,reind_6215,0.9852,-5.0
27,top60%,4,366289ca,reind_3662,0.9727,-4.9929
27,top60%,5,9cd9b29f,reind_9cd9,0.9661,-4.9923
27,top60%,6,5c8683b2,reind_5c86,0.9656,-5.0
27,top60%,7,c6739e51,reind_c673,0.9639,-5.0
27,top60%,8,637c6766,reind_637c,0.9326,-4.9936
27,top60%,9,64527318,reind_6452,0.8672,-4.9931
27,top60%,10,a0fcabaf,reind_a0fc,0.8604,-5.0
28,top10%,1,6215172a,reind_6215,0.9922,-5.0
28,top10%,2,1999ea44,reind_1999,0.9897,-5.0
28,top10%,3,366289ca,reind_3662,0.9824,-4.9929
28,top10%,4,9cd9b29f,reind_9cd9,0.977,-4.9923
28,top10%,5,a5faab0b,reind_a5fa,0.9697,-5.0
28,top10%,6,5c8683b2,reind_5c86,0.9526,-5.0
28,top10%,7,c6739e51,reind_c673,0.9214,-5.0
28,top10%,8,637c6766,reind_637c,0.9153,-4.9936
28,top20%,1,6215172a,reind_6215,0.9922,-5.0
28,top20%,2,1999ea44,reind_1999,0.9897,-5.0
28,top20%,3,366289ca,reind_3662,0.9824,-4.9929
28,top20%,4,9cd9b29f,reind_9cd9,0.977,-4.9923
28,top20%,5,a5faab0b,reind_a5fa,0.9697,-5.0
28,top20%,6,5c8683b2,reind_5c86,0.9526,-5.0
28,top20%,7,c6739e51,reind_c673,0.9214,-5.0
28,top20%,8,637c6766,reind_637c,0.9153,-4.9936
28,top20%,9,d85e5094,reind_d85e,0.8655,-5.0
