Date,Price,Open,High,Low,Change %
2021-02-12,1823.46,1825.9,1830.8,1810.33,-0.1
2024-02-12,2019.79,2024.53,2028.09,2011.91,-0.22
2025-02-12,2903.66,2898.9,2909.16,2864.01,0.18
2015-03-12,1153.7,1154.6,1166.7,1148.9,-0.1
2018-03-12,1323.05,1323.69,1324.67,1315.39,-0.05
2019-03-12,1302.01,1293.71,1302.19,1292.06,0.6
2020-03-12,1577.09,1634.69,1650.13,1560.96,-3.54
2021-03-12,1726.41,1721.59,1728.42,1698.85,0.29
2024-03-12,2157.99,2183.0,2184.86,2150.59,-1.12
2025-03-12,2932.06,2916.85,2940.83,2906.19,0.55
2016-04-12,1255.94,1259.05,1262.98,1251.29,-0.16
2017-04-12,1286.6,1274.51,1287.29,1272.42,0.95
2018-04-12,1335.48,1352.7,1353.6,1333.96,-1.32
2019-04-12,1290.4,1292.3,1296.05,1290.11,-0.17
2021-04-12,1732.51,1743.8,1745.36,1727.18,-0.61
2022-04-12,1966.59,1953.99,1978.63,1949.48,0.67
2023-04-12,2014.67,2003.67,2028.4,2001.18,0.58
2024-04-12,2343.43,2373.59,2431.53,2333.9,-1.26
2015-05-12,1193.5,1183.8,1197.0,1181.05,0.79
2016-05-12,1263.49,1277.8,1280.99,1263.49,-1.11
2017-05-12,1228.83,1225.41,1232.26,1224.55,0.32
2020-05-12,1702.72,1696.25,1711.04,1692.28,0.32
2021-05-12,1815.44,1837.4,1843.69,1813.0,-1.17
2022-05-12,1821.72,1852.58,1859.3,1820.93,-1.64
2023-05-12,2011.15,2015.19,2022.56,2001.05,-0.22
2015-06-12,1180.8,1182.01,1184.7,1176.93,-0.13
2017-06-12,1265.74,1267.42,1271.01,1263.95,-0.05
2018-06-12,1295.97,1300.09,1300.88,1293.0,-0.32
2019-06-12,1333.55,1326.78,1338.62,1326.18,0.5
2020-06-12,1730.8,1728.32,1743.59,1723.12,0.19
2023-06-12,1956.92,1960.25,1967.55,1948.8,-0.19
2024-06-12,2322.55,2315.53,2341.7,2310.8,0.27
2016-07-12,1331.65,1355.16,1358.2,1330.15,-1.74
2017-07-12,1220.0,1217.95,1226.1,1214.51,0.19
2018-07-12,1247.14,1242.06,1248.94,1241.38,0.4
2019-07-12,1415.74,1403.85,1416.88,1403.06,0.84
2021-07-12,1805.88,1807.94,1811.04,1791.21,-0.12
2022-07-12,1725.81,1733.99,1743.49,1722.93,-0.45
2023-07-12,1957.09,1932.59,1959.82,1932.18,1.3
2024-07-12,2411.27,2416.47,2418.37,2391.52,-0.15
2015-08-12,1125.3,1108.91,1125.8,1101.75,1.47
2016-08-12,1336.19,1338.7,1356.28,1333.98,-0.2
2019-08-12,1511.4,1497.51,1517.71,1487.68,0.95
2020-08-12,1918.07,1911.26,1949.26,1863.92,0.34
2021-08-12,1752.44,1751.66,1758.62,1741.29,0.05
2022-08-12,1801.76,1790.06,1802.86,1784.52,0.69
2024-08-12,2472.25,2431.21,2473.48,2423.84,1.7
2016-09-12,1327.63,1328.29,1330.68,1320.79,-0.04
2017-09-12,1331.94,1327.86,1332.43,1322.55,0.35
2018-09-12,1206.19,1198.93,1209.22,1192.9,0.66
2019-09-12,1498.95,1497.45,1523.86,1488.65,0.09
2022-09-12,1724.07,1717.05,1735.37,1711.97,0.47
2023-09-12,1913.26,1922.9,1925.05,1907.15,-0.44
2024-09-12,2558.75,2512.02,2560.21,2511.02,1.88
2015-10-12,1164.0,1155.71,1169.4,1154.9,0.56
2016-10-12,1255.33,1253.45,1259.26,1250.31,0.17
2017-10-12,1293.6,1292.01,1297.6,1289.47,0.14
2018-10-12,1217.93,1224.17,1224.45,1215.61,-0.52
2020-10-12,1921.95,1930.5,1933.45,1918.19,-0.39
2021-10-12,1759.93,1754.12,1769.78,1750.47,0.35
2022-10-12,1672.51,1666.49,1678.9,1660.95,0.43
2023-10-12,1868.65,1874.1,1885.3,1866.92,-0.26
2015-11-12,1085.05,1086.26,1089.6,1074.66,-0.1
2018-11-12,1200.65,1209.46,1211.45,1200.18,-0.74
2019-11-12,1457.19,1455.79,1460.32,1445.43,0.09
2020-11-12,1875.76,1865.3,1883.88,1862.46,0.59
2021-11-12,1864.04,1861.99,1868.69,1844.78,0.14
2024-11-12,2597.27,2620.31,2627.24,2589.79,-0.88
2016-12-12,1162.21,1159.01,1165.85,1151.43,0.37
2017-12-12,1243.85,1242.25,1246.62,1236.31,0.15
2018-12-12,1245.8,1243.25,1247.56,1241.95,0.23
2019-12-12,1469.43,1474.85,1486.9,1464.45,-0.37
2022-12-12,1781.15,1797.35,1798.0,1777.22,-0.86
2023-12-12,1979.44,1981.59,1996.8,1977.19,-0.09
2024-12-12,2681.33,2718.07,2726.31,2675.04,-1.35
2015-01-13,1230.88,1233.62,1244.12,1227.53,-0.22
2016-01-13,1093.49,1087.29,1095.68,1079.64,0.59
2017-01-13,1197.66,1195.96,1201.2,1187.93,0.17
2020-01-13,1548.3,1562.29,1562.3,1546.52,-0.89
2021-01-13,1843.41,1856.19,1863.26,1843.34,-0.66
2022-01-13,1822.09,1825.94,1828.38,1811.83,-0.18
2023-01-13,1920.21,1897.03,1922.24,1891.8,1.23
2025-01-13,2662.12,2689.35,2693.77,2656.73,-1.02
2015-02-13,1229.7,1222.38,1235.7,1221.01,0.59
2017-02-13,1225.44,1231.84,1232.65,1219.37,-0.7
2018-02-13,1329.55,1322.29,1330.96,1321.39,0.5
2019-02-13,1306.19,1310.88,1318.19,1304.5,-0.36
2020-02-13,1576.39,1565.62,1578.11,1565.43,0.69
2023-02-13,1853.39,1865.69,1866.83,1850.42,-0.6
2024-02-13,1992.13,2019.9,2030.05,1990.19,-1.37
2025-02-13,2929.03,2904.1,2929.74,2900.2,0.87
2015-03-13,1159.48,1153.9,1162.55,1151.8,0.5
2017-03-13,1204.05,1205.43,1211.66,1202.47,-0.04
2018-03-13,1326.39,1322.81,1328.66,1316.79,0.25
2019-03-13,1309.28,1302.01,1311.33,1300.56,0.56
2020-03-13,1529.7,1576.83,1597.72,1506.73,-3.0
2023-03-13,1913.23,1869.01,1914.79,1869.01,2.43
2024-03-13,2174.4,2158.25,2179.91,2155.54,0.76
2025-03-13,2987.75,2932.66,2989.64,2932.03,1.9
2015-04-13,1198.85,1207.38,1209.83,1196.81,-0.76
2016-04-13,1243.14,1255.88,1257.18,1240.24,-1.02
2017-04-13,1287.74,1285.54,1289.03,1281.74,0.09
2018-04-13,1345.46,1335.2,1347.5,1335.2,0.75
2020-04-13,1714.32,1682.25,1722.36,1672.95,1.45
2021-04-13,1743.83,1732.59,1749.23,1723.27,0.65
2022-04-13,1977.72,1967.21,1981.82,1962.59,0.57
2023-04-13,2039.73,2014.0,2048.84,2012.45,1.24
2015-05-13,1215.73,1193.45,1219.3,1191.3,1.86
2016-05-13,1273.6,1263.61,1276.6,1263.51,0.8
2019-05-13,1299.9,1286.56,1301.35,1281.6,1.08
2020-05-13,1715.99,1701.21,1718.33,1697.92,0.78
2021-05-13,1826.57,1815.9,1828.81,1808.78,0.61
2022-05-13,1811.15,1822.48,1829.06,1799.24,-0.58
2024-05-13,2336.05,2362.7,2364.94,2332.34,-1.02
2016-06-13,1284.05,1274.05,1287.4,1272.7,0.77
2017-06-13,1265.85,1264.75,1269.42,1259.66,0.01
2018-06-13,1299.71,1295.47,1301.53,1292.55,0.29
2019-06-13,1342.35,1334.0,1343.43,1332.27,0.66
2022-06-13,1818.77,1875.8,1877.38,1818.9,-2.79
2023-06-13,1943.33,1957.69,1970.74,1939.99,-0.69
2024-06-13,2303.19,2325.7,2326.7,2295.68,-0.83
2015-07-13,1158.0,1163.3,1164.6,1151.18,-0.51
2016-07-13,1342.85,1332.4,1345.6,1327.7,0.84
2017-07-13,1217.45,1220.21,1224.92,1216.63,-0.21
2018-07-13,1241.52,1247.51,1248.54,1237.1,-0.45
2020-07-13,1803.39,1798.69,1813.65,1797.94,0.25
2021-07-13,1807.44,1806.17,1817.51,1798.54,0.09
2022-07-13,1735.23,1726.17,1745.54,1707.38,0.55
2023-07-13,1960.19,1957.44,1963.69,1952.71,0.16
2015-08-13,1115.05,1125.46,1126.71,1113.42,-0.91
2018-08-13,1193.64,1211.26,1214.23,1191.75,-1.46
2019-08-13,1501.39,1510.61,1534.56,1481.31,-0.66
2020-08-13,1954.0,1920.87,1966.83,1913.42,1.87
2021-08-13,1779.15,1752.72,1780.53,1751.27,1.52
2024-08-13,2465.03,2472.64,2477.02,2458.5,-0.29
2016-09-13,1319.05,1327.99,1332.64,1315.72,-0.65
2017-09-13,1323.25,1331.95,1335.05,1320.91,-0.65
2018-09-13,1201.44,1207.3,1213.39,1200.37,-0.39
2019-09-13,1488.7,1498.45,1509.06,1485.51,-0.68
2021-09-13,1793.49,1788.55,1798.66,1783.73,0.34
2022-09-13,1701.55,1724.75,1732.34,1696.7,-1.31
2023-09-13,1906.3,1913.55,1916.3,1905.5,-0.36
2024-09-13,2576.5,2556.52,2586.18,2556.52,0.69
2015-10-13,1168.8,1163.55,1169.0,1151.56,0.41
2016-10-13,1258.12,1256.14,1262.41,1253.53,0.22
2017-10-13,1304.88,1293.73,1304.88,1291.04,0.87
2020-10-13,1890.82,1922.42,1925.73,1886.59,-1.62
2021-10-13,1792.65,1760.05,1796.31,1757.89,1.86
2022-10-13,1665.8,1673.3,1682.84,1642.25,-0.4
2023-10-13,1931.7,1869.02,1933.76,1868.94,3.37
2015-11-13,1083.64,1085.05,1088.29,1080.04,-0.13
2017-11-13,1277.99,1275.16,1280.22,1274.29,0.14
2018-11-13,1202.35,1200.96,1205.57,1196.29,0.14
2019-11-13,1463.19,1457.19,1467.14,1455.9,0.41
2020-11-13,1888.04,1876.44,1897.16,1873.76,0.65
2023-11-13,1945.89,1937.05,1949.27,1931.73,0.47
2024-11-13,2573.78,2597.41,2618.97,2573.0,-0.9
2016-12-13,1158.35,1162.45,1165.16,1154.71,-0.33
2017-12-13,1255.45,1243.88,1256.95,1240.06,0.93
2018-12-13,1242.46,1246.02,1247.13,1240.23,-0.27
2019-12-13,1475.81,1469.62,1478.0,1462.41,0.43
2021-12-13,1786.94,1782.94,1791.78,1781.51,0.25
2022-12-13,1810.29,1781.21,1824.87,1779.81,1.64
2023-12-13,2026.39,1979.74,2027.55,1973.09,2.37
2024-12-13,2648.39,2681.47,2693.02,2645.9,-1.23
2015-01-14,1229.95,1230.76,1244.4,1224.95,-0.08
2016-01-14,1078.0,1093.52,1095.36,1071.4,-1.42
2019-01-14,1291.73,1287.16,1295.9,1287.16,0.29
2020-01-14,1546.37,1548.31,1548.8,1535.88,-0.12
2021-01-14,1846.37,1843.94,1857.59,1833.21,0.16
2022-01-14,1817.22,1822.55,1829.66,1814.13,-0.27
2025-01-14,2677.16,2662.53,2678.44,2659.79,0.56
2017-02-14,1228.61,1225.74,1234.87,1221.75,0.26
2018-02-14,1350.76,1329.53,1355.57,1319.42,1.6
2019-02-14,1312.55,1306.16,1314.43,1302.63,0.49
2020-02-14,1584.7,1576.29,1585.04,1573.15,0.53
2022-02-14,1870.29,1861.55,1874.41,1850.45,0.56
2023-02-14,1854.29,1853.67,1871.03,1843.2,0.05
2024-02-14,1992.39,1992.55,1996.14,1984.3,0.01
2025-02-14,2883.18,2929.19,2940.23,2876.96,-1.57
2016-03-14,1235.28,1250.98,1261.09,1229.28,-1.05
2017-03-14,1199.08,1204.25,1208.38,1197.54,-0.41
2018-03-14,1325.0,1326.42,1330.42,1321.91,-0.1
2019-03-14,1296.28,1309.61,1310.46,1292.75,-0.99
2022-03-14,1951.11,1985.49,1990.33,1949.87,-1.72
2023-03-14,1902.12,1913.19,1914.52,1895.17,-0.58
2024-03-14,2161.01,2174.29,2177.1,2152.86,-0.62
2025-03-14,2984.42,2988.38,3005.08,2978.41,-0.11
2015-04-14,1193.58,1199.2,1202.1,1184.18,-0.44
2016-04-14,1227.39,1242.05,1244.38,1223.79,-1.27
2017-04-14,1285.69,1287.35,1288.75,1285.31,-0.16
2020-04-14,1729.7,1714.09,1748.5,1709.1,0.9
2021-04-14,1736.0,1744.3,1749.58,1732.13,-0.45
2022-04-14,1973.52,1977.78,1980.81,1960.9,-0.21
2023-04-14,2003.04,2040.4,2047.6,1992.41,-1.8
2015-05-14,1221.52,1215.71,1227.44,1212.05,0.48
2018-05-14,1312.82,1318.56,1322.76,1312.82,-0.41
2019-05-14,1297.03,1300.11,1303.51,1293.33,-0.22
2020-05-14,1730.65,1715.01,1737.34,1710.39,0.85
2021-05-14,1842.19,1826.49,1845.55,1819.79,0.86
2024-05-14,2357.97,2338.2,2359.83,2334.55,0.94
2016-06-14,1285.85,1283.39,1290.18,1276.38,0.14
2017-06-14,1261.18,1266.28,1279.87,1257.15,-0.37
2018-06-14,1302.22,1299.85,1309.69,1297.34,0.19
2019-06-14,1341.58,1341.55,1358.29,1337.83,-0.06
2021-06-14,1865.99,1874.59,1878.21,1844.57,-0.57
2022-06-14,1808.1,1819.1,1832.19,1804.65,-0.59
2023-06-14,1942.99,1943.49,1960.41,1939.73,-0.02
2024-06-14,2332.52,2302.52,2336.87,2301.35,1.27
2015-07-14,1155.53,1158.06,1159.96,1153.04,-0.21
2016-07-14,1335.1,1344.01,1347.1,1320.22,-0.58
2017-07-14,1228.98,1216.63,1233.16,1214.95,0.95
2020-07-14,1807.78,1802.77,1810.94,1791.02,0.24
2021-07-14,1827.06,1807.72,1830.32,1804.21,1.09
2022-07-14,1709.45,1735.7,1736.94,1697.48,-1.49
2023-07-14,1954.93,1961.58,1963.81,1951.0,-0.27
2015-08-14,1114.11,1115.16,1121.4,1111.81,-0.08
2017-08-14,1281.95,1289.09,1289.82,1278.12,-0.56
2018-08-14,1194.03,1194.17,1199.04,1192.14,0.03
2019-08-14,1516.34,1501.38,1524.1,1494.25,1.0
2020-08-14,1944.29,1953.98,1962.62,1932.46,-0.5
2023-08-14,1907.9,1913.67,1916.55,1902.2,-0.28
2024-08-14,2447.64,2467.4,2478.49,2438.12,-0.71
2015-09-14,1108.8,1107.8,1110.7,1103.4,0.08
2016-09-14,1322.97,1318.88,1326.26,1316.13,0.3
2017-09-14,1329.83,1323.56,1330.69,1316.11,0.5
2018-09-14,1193.71,1201.76,1208.98,1193.13,-0.64
2020-09-14,1956.37,1941.05,1962.52,1937.46,0.77
2021-09-14,1804.27,1793.77,1808.99,1781.89,0.6
2022-09-14,1695.8,1701.86,1707.49,1693.26,-0.34
2023-09-14,1910.32,1906.68,1912.99,1900.95,0.21
2015-10-14,1185.19,1168.59,1190.38,1164.05,1.4
2016-10-14,1250.55,1258.79,1259.65,1247.51,-0.6
2019-10-14,1492.9,1488.6,1497.1,1482.6,0.2
2020-10-14,1900.89,1891.9,1913.03,1882.44,0.53
2021-10-14,1795.56,1792.75,1800.91,1786.22,0.16
2022-10-14,1641.76,1665.9,1672.02,1639.9,-1.44
2024-10-14,2651.05,2657.21,2666.94,2643.16,-0.19
2016-11-14,1220.26,1227.91,1231.56,1211.47,-0.44
2017-11-14,1280.71,1278.17,1283.68,1270.64,0.21
2018-11-14,1210.91,1202.26,1216.33,1197.12,0.71
2019-11-14,1471.2,1463.18,1474.48,1460.76,0.55
2022-11-14,1771.8,1771.42,1775.36,1752.9,0.06
2023-11-14,1962.67,1946.19,1970.84,1943.4,0.86
2024-11-14,2566.19,2573.91,2581.61,2536.91,-0.29
2015-12-14,1062.9,1073.69,1077.7,1062.77,-1.12
2016-12-14,1144.25,1158.39,1165.1,1139.47,-1.22
2017-12-14,1252.85,1255.54,1259.18,1249.92,-0.21
2018-12-14,1238.21,1242.41,1243.11,1232.48,-0.34
2020-12-14,1827.17,1839.3,1839.86,1819.92,-0.64
2021-12-14,1770.18,1787.19,1789.74,1766.31,-0.94
2022-12-14,1807.27,1810.49,1814.19,1796.07,-0.17
2023-12-14,2035.53,2026.59,2047.98,2024.33,0.45
2015-01-15,1261.64,1229.95,1266.59,1226.18,2.58
2016-01-15,1089.1,1077.94,1097.59,1076.18,1.03
2018-01-15,1340.16,1337.05,1344.93,1336.14,0.13
2019-01-15,1289.31,1291.76,1294.7,1286.37,-0.19
2020-01-15,1556.19,1546.26,1558.23,1546.01,0.64
2021-01-15,1826.59,1846.8,1856.85,1823.21,-1.07
2024-01-15,2054.49,2048.09,2059.25,2045.8,0.28
2025-01-15,2695.82,2677.29,2697.85,2669.04,0.7
2016-02-15,1209.95,1232.81,1234.82,1202.3,-2.27
2017-02-15,1232.94,1228.89,1233.61,1216.8,0.35
2018-02-15,1353.3,1350.78,1357.18,1348.41,0.19
2019-02-15,1321.41,1312.98,1322.98,1311.16,0.68
2021-02-15,1818.51,1825.34,1827.59,1815.71,-0.27
2022-02-15,1853.06,1870.94,1879.89,1844.27,-0.92
2023-02-15,1836.19,1854.35,1860.18,1830.2,-0.98
2024-02-15,2004.09,1992.69,2008.49,1990.25,0.59
2016-03-15,1232.38,1234.68,1237.58,1226.08,-0.23
2017-03-15,1219.4,1199.11,1222.66,1197.93,1.69
2018-03-15,1316.26,1324.39,1328.16,1315.05,-0.66
2019-03-15,1301.38,1295.74,1306.58,1293.66,0.39
2021-03-15,1731.84,1727.74,1734.99,1721.31,0.31
2022-03-15,1917.84,1951.02,1954.95,1906.73,-1.71
2023-03-15,1918.1,1903.91,1937.46,1885.78,0.84
2024-03-15,2155.54,2162.4,2173.25,2155.19,-0.25
2015-04-15,1202.05,1193.21,1205.35,1189.38,0.71
2016-04-15,1234.05,1227.55,1236.29,1225.29,0.54
2019-04-15,1287.88,1290.45,1292.01,1282.21,-0.2
2020-04-15,1716.6,1729.43,1731.43,1706.99,-0.76
2021-04-15,1763.21,1737.1,1769.91,1734.1,1.57
2022-04-15,1974.54,1974.28,1975.69,1973.05,0.05
2024-04-15,2382.51,2343.86,2387.59,2324.59,1.67
2015-05-15,1223.85,1221.76,1226.75,1211.55,0.19
2017-05-15,1230.71,1228.4,1237.76,1227.2,0.15
2018-05-15,1290.64,1313.09,1315.24,1288.71,-1.69
2019-05-15,1296.66,1297.17,1301.02,1292.7,-0.03
2020-05-15,1743.0,1731.13,1753.25,1728.52,0.71
2023-05-15,2020.6,2011.72,2022.2,2007.28,0.47
2024-05-15,2386.04,2358.2,2390.36,2351.82,1.19
2015-06-15,1186.4,1181.5,1190.8,1173.02,0.47
2016-06-15,1291.49,1285.14,1297.09,1278.43,0.44
2017-06-15,1254.0,1260.7,1267.04,1251.68,-0.57
2018-06-15,1279.84,1302.15,1303.92,1275.85,-1.72
2020-06-15,1725.53,1732.35,1734.78,1704.76,-0.3
2021-06-15,1858.69,1866.26,1869.67,1851.28,-0.39
2022-06-15,1833.38,1808.35,1841.74,1807.24,1.4
2023-06-15,1957.65,1943.44,1960.34,1925.3,0.75
2015-07-15,1149.65,1155.9,1156.96,1143.83,-0.51
2016-07-15,1337.85,1336.31,1338.9,1322.55,0.21
2019-07-15,1414.08,1415.9,1419.75,1407.76,-0.12
2020-07-15,1811.9,1808.14,1815.0,1802.91,0.23
2021-07-15,1829.19,1827.35,1833.99,1820.07,0.12
2022-07-15,1706.78,1709.81,1716.92,1698.82,-0.16
2024-07-15,2422.07,2409.5,2439.74,2401.35,0.45
2016-08-15,1339.36,1338.08,1344.21,1335.95,0.24
2017-08-15,1272.13,1282.36,1282.77,1267.98,-0.77
2018-08-15,1174.88,1194.5,1195.22,1173.33,-1.6
2019-08-15,1523.2,1516.74,1526.76,1508.25,0.45
2022-08-15,1778.91,1802.05,1802.53,1772.75,-1.27
2023-08-15,1901.56,1907.4,1912.19,1896.15,-0.33
2024-08-15,2456.1,2448.15,2470.25,2432.19,0.35
2015-09-15,1105.4,1108.19,1109.8,1102.91,-0.31
2016-09-15,1314.25,1322.72,1327.53,1309.7,-0.66
2017-09-15,1319.62,1329.83,1334.76,1319.62,-0.77
2020-09-15,1955.52,1957.31,1972.35,1948.64,-0.04
2021-09-15,1792.59,1804.53,1807.3,1790.28,-0.65
2022-09-15,1663.74,1696.06,1698.62,1660.04,-1.89
2023-09-15,1923.57,1910.9,1930.84,1909.74,0.69
2015-10-15,1183.11,1184.1,1191.04,1176.37,-0.18
2018-10-15,1226.93,1217.45,1233.65,1217.4,0.74
2019-10-15,1481.17,1493.25,1497.99,1477.46,-0.79
2020-10-15,1907.82,1900.31,1909.22,1889.46,0.36
2021-10-15,1767.26,1795.81,1796.89,1764.48,-1.58
2024-10-15,2660.99,2651.75,2669.07,2638.31,0.37
2016-11-15,1228.08,1220.24,1231.54,1219.06,0.64
2017-11-15,1278.8,1281.0,1289.47,1277.04,-0.15
2018-11-15,1213.0,1210.87,1216.36,1207.56,0.17
2019-11-15,1467.37,1471.2,1471.43,1462.05,-0.26
2021-11-15,1862.46,1868.15,1870.57,1855.73,-0.09
2022-11-15,1778.25,1771.88,1786.68,1766.56,0.36
2023-11-15,1959.09,1963.05,1975.59,1955.41,-0.18
2024-11-15,2561.24,2566.54,2576.09,2554.58,-0.19
2015-12-15,1060.74,1062.89,1068.89,1059.59,-0.2
2016-12-15,1128.43,1143.81,1144.5,1122.44,-1.38
2017-12-15,1255.26,1252.83,1261.89,1251.94,0.19
2020-12-15,1853.46,1827.8,1855.76,1825.29,1.44
2021-12-15,1777.06,1770.49,1781.04,1753.84,0.39
2022-12-15,1776.66,1807.4,1809.09,1772.0,-1.69
2023-12-15,2018.19,2035.8,2045.55,2015.68,-0.85
2015-01-16,1280.3,1262.05,1281.99,1255.37,1.48
2017-01-16,1203.17,1200.55,1208.23,1198.17,0.46
2018-01-16,1338.61,1340.06,1342.35,1331.73,-0.12
2019-01-16,1293.52,1289.13,1295.02,1287.59,0.33
2020-01-16,1552.79,1556.17,1558.14,1547.85,-0.22
2023-01-16,1918.0,1920.39,1929.24,1910.74,-0.12
2024-01-16,2027.59,2054.91,2055.65,2024.29,-1.31
2025-01-16,2713.77,2695.96,2724.86,2690.0,0.67
2015-02-16,1231.47,1228.58,1236.88,1228.01,0.14
2016-02-16,1200.35,1209.32,1217.18,1190.79,-0.79
2017-02-16,1239.14,1233.34,1242.71,1232.04,0.5
2018-02-16,1347.86,1353.29,1361.84,1344.78,-0.4
2021-02-16,1794.31,1819.34,1826.75,1789.19,-1.33
2022-02-16,1868.37,1853.4,1873.16,1849.94,0.83
2023-02-16,1837.44,1836.56,1845.45,1827.18,0.07
2024-02-16,2013.1,2004.4,2015.25,1995.26,0.45
2015-03-16,1154.59,1158.5,1164.46,1150.6,-0.42
2016-03-16,1263.08,1232.84,1264.38,1227.24,2.49
2017-03-16,1226.78,1219.03,1233.51,1217.83,0.61
2018-03-16,1314.0,1317.11,1322.67,1310.31,-0.17
2020-03-16,1514.61,1550.59,1573.49,1451.68,-0.99
2021-03-16,1730.94,1730.57,1741.4,1725.8,-0.05
2022-03-16,1927.93,1918.1,1929.87,1895.22,0.53
2023-03-16,1919.12,1920.54,1934.12,1907.55,0.05
2015-04-16,1197.65,1202.45,1209.6,1195.06,-0.37
2018-04-16,1345.91,1344.58,1350.89,1340.17,0.03
2019-04-16,1276.57,1287.91,1289.0,1273.1,-0.88
2020-04-16,1718.4,1716.29,1738.74,1706.92,0.1
2021-04-16,1776.31,1763.84,1784.07,1759.79,0.74
2024-04-16,2382.83,2382.86,2398.34,2362.95,0.01
2016-05-16,1273.86,1272.51,1288.6,1271.33,0.02
2017-05-16,1236.8,1231.46,1239.5,1230.51,0.49
2018-05-16,1291.03,1290.32,1297.67,1287.01,0.03
2019-05-16,1286.65,1296.75,1298.92,1283.95,-0.77
2022-05-16,1823.79,1811.05,1827.23,1786.95,0.7
2023-05-16,1988.6,2015.9,2018.94,1985.47,-1.58
2024-05-16,2376.44,2386.42,2397.44,2371.01,-0.4
2015-06-16,1181.86,1186.06,1188.11,1176.13,-0.38
2016-06-16,1279.14,1293.51,1316.11,1278.77,-0.96
2017-06-16,1253.63,1254.36,1257.63,1251.55,-0.03
2020-06-16,1727.46,1725.79,1733.06,1715.93,0.11
2021-06-16,1811.95,1858.96,1862.43,1804.19,-2.51
2022-06-16,1856.71,1833.99,1857.91,1815.95,1.27
2023-06-16,1957.36,1957.68,1968.0,1953.42,-0.01
2015-07-16,1145.15,1148.86,1149.9,1142.6,-0.39
2018-07-16,1240.82,1241.76,1246.29,1238.49,-0.06
2019-07-16,1406.33,1414.69,1418.43,1401.18,-0.55
2020-07-16,1797.05,1811.72,1813.41,1795.1,-0.82
2021-07-16,1810.89,1829.45,1832.2,1808.65,-1.0
2024-07-16,2468.57,2424.8,2469.91,2423.54,1.92
2016-08-16,1346.08,1339.69,1358.38,1339.47,0.5
2017-08-16,1283.1,1271.87,1284.29,1268.19,0.86
2018-08-16,1174.16,1175.73,1182.59,1160.56,-0.06
2019-08-16,1514.15,1524.0,1527.8,1504.2,-0.59
2021-08-16,1787.24,1778.44,1789.51,1770.38,0.45
2022-08-16,1775.54,1779.74,1783.37,1771.33,-0.19
2023-08-16,1891.76,1901.59,1907.9,1891.3,-0.52
2024-08-16,2507.28,2456.57,2509.89,2450.76,2.08
2015-09-16,1119.55,1105.5,1124.7,1103.95,1.28
2016-09-16,1310.43,1313.91,1318.43,1306.62,-0.29
2019-09-16,1498.8,1503.59,1512.81,1496.2,0.68
2020-09-16,1959.32,1956.19,1973.63,1949.89,0.19
2021-09-16,1753.39,1794.34,1796.71,1745.04,-2.19
2022-09-16,1674.94,1664.27,1680.69,1653.85,0.67
2024-09-16,2582.58,2578.06,2589.78,2575.4,0.24
2015-10-16,1177.2,1182.21,1184.5,1174.25,-0.5
2017-10-16,1294.74,1303.88,1306.8,1291.01,-0.78
2018-10-16,1224.43,1227.12,1232.77,1223.35,-0.2
2019-10-16,1489.77,1481.28,1491.6,1477.05,0.58
2020-10-16,1898.97,1907.95,1914.06,1897.59,-0.46
2023-10-16,1919.44,1929.3,1931.8,1907.65,-0.63
2024-10-16,2673.24,2663.0,2685.73,2658.71,0.46
2015-11-16,1082.85,1088.14,1098.29,1081.32,-0.07
2016-11-16,1225.3,1228.38,1233.47,1221.6,-0.23
2017-11-16,1278.47,1278.47,1281.6,1274.98,-0.03
2018-11-16,1221.47,1213.02,1225.37,1212.48,0.7
2020-11-16,1888.52,1888.74,1899.35,1864.74,0.03
2021-11-16,1849.91,1862.94,1877.4,1849.16,-0.67
2022-11-16,1773.77,1778.34,1785.49,1769.82,-0.25
2023-11-16,1980.85,1959.44,1988.03,1956.49,1.11
2015-12-16,1072.94,1060.73,1078.59,1060.64,1.15
2016-12-16,1134.09,1128.44,1141.28,1126.46,0.5
2019-12-16,1476.25,1475.45,1479.86,1472.8,0.03
2020-12-16,1864.15,1853.94,1866.2,1844.75,0.58
2021-12-16,1799.03,1777.4,1799.53,1775.43,1.24
2022-12-16,1792.34,1776.72,1794.69,1773.89,0.88
2024-12-16,2652.5,2649.1,2664.83,2643.34,0.16
2017-01-17,1216.54,1202.8,1218.72,1202.38,1.11
2018-01-17,1327.73,1338.29,1343.99,1326.73,-0.81
2019-01-17,1291.9,1293.99,1295.84,1288.96,-0.13
2020-01-17,1556.61,1552.9,1561.3,1549.26,0.25
2022-01-17,1818.99,1817.9,1823.72,1812.67,0.1
2023-01-17,1908.39,1917.81,1919.83,1903.51,-0.5
2024-01-17,2005.72,2027.9,2033.05,2001.91,-1.08
2025-01-17,2701.55,2713.85,2717.73,2698.41,-0.45
2015-02-17,1209.4,1231.05,1234.15,1203.7,-1.79
2016-02-17,1209.14,1200.19,1213.88,1195.79,0.73
2017-02-17,1235.29,1239.25,1243.84,1234.52,-0.31
2020-02-17,1581.1,1584.75,1584.86,1578.4,-0.23
2021-02-17,1776.26,1794.65,1795.45,1769.27,-1.01
2022-02-17,1897.27,1868.84,1901.57,1867.18,1.55
2023-02-17,1841.59,1837.52,1843.77,1818.34,0.23
2025-02-17,2897.66,2883.55,2906.69,2887.2,0.5
